frequency_hz,s11_raw_real,s11_raw_imag
6500000,0.015090494,-0.000935302
6509800,0.01509268,-0.000932523
6519600,0.015097706,-0.000921208
6529400,0.01509002,-0.000948059
6539200,0.015086132,-0.000953711
6549000,0.015097166,-0.000940336
6558800,0.015103842,-0.000933857
6568600,0.015089518,-0.000941858
6578400,0.015089916,-0.000939652
6588200,0.015105838,-0.000955965
6598000,0.015095652,-0.000942397
6607800,0.015098158,-0.000942521
6617600,0.015105414,-0.000964348
6627400,0.015098016,-0.000947935
6637200,0.015096046,-0.000942158
6647000,0.01510112,-0.000946067
6656800,0.015107718,-0.000958711
6666600,0.015107796,-0.000945783
6676400,0.015105986,-0.000962017
6686200,0.015112716,-0.000963155
6696000,0.015079926,-0.000964473
6705800,0.01510004,-0.000962537
6715600,0.015105018,-0.00096965
6725400,0.015094884,-0.000974476
6735200,0.015105072,-0.000963243
6745000,0.015113526,-0.000985917
6754800,0.0151029,-0.000967065
6764600,0.015101644,-0.000979993
6774400,0.015109388,-0.000984566
6784200,0.01509962,-0.000967
6794000,0.015118672,-0.000967463
6803800,0.015101902,-0.000985235
6813600,0.01510135,-0.001002247
6823400,0.015104482,-0.000995523
6833200,0.015101986,-0.000993727
6843000,0.015094732,-0.000988626
6852800,0.015105804,-0.001000855
6862600,0.015107258,-0.0009892
6872400,0.015109452,-0.001001891
6882200,0.015111168,-0.000989595
6892000,0.015097752,-0.000988737
6901800,0.015095176,-0.000986689
6911600,0.015088634,-0.000984732
6921400,0.015107442,-0.000997784
6931200,0.015081836,-0.000996555
6941000,0.015105378,-0.000993325
6950800,0.015108826,-0.001005696
6960600,0.01510022,-0.001008632
6970400,0.015093302,-0.001010078
6980200,0.015094864,-0.001003598
6990000,0.015117378,-0.001025511
6999800,0.015086736,-0.001022615
7009600,0.015106304,-0.001011776
7019400,0.015102784,-0.001019652
7029200,0.015105598,-0.00101767
7039000,0.015095268,-0.001021113
7048800,0.015096988,-0.00101117
7058600,0.015112632,-0.001027204
7068400,0.015099454,-0.001025918
7078200,0.015104354,-0.001023688
7088000,0.015107956,-0.001019761
7097800,0.01510082,-0.001029278
7107600,0.01511978,-0.001035467
7117400,0.015115634,-0.001031981
7127200,0.015105072,-0.001019799
7137000,0.015096642,-0.00101838
7146800,0.015099246,-0.001034385
7156600,0.01510539,-0.001041113
7166400,0.0150981,-0.001036197
7176200,0.01509066,-0.001042195
7186000,0.015098576,-0.001052044
7195800,0.015104376,-0.001043461
7205600,0.01511121,-0.001034869
7215400,0.01511801,-0.001048002
7225200,0.01511084,-0.001041072
7235000,0.015104216,-0.001061802
7244800,0.01510218,-0.001050026
7254600,0.015103198,-0.001043828
7264400,0.01511088,-0.001045444
7274200,0.015098674,-0.001051132
7284000,0.01512007,-0.001049486
7293800,0.015109438,-0.001046628
7303600,0.015090564,-0.001064989
7313400,0.015117786,-0.001053945
7323200,0.015109448,-0.001055865
7333000,0.015100364,-0.001070077
7342800,0.015093838,-0.001072915
7352600,0.015099348,-0.001079355
7362400,0.015119382,-0.001055393
7372200,0.015116048,-0.00107415
7382000,0.015119206,-0.001079707
7391800,0.01511042,-0.001075398
7401600,0.015111706,-0.001066253
7411400,0.015099992,-0.001076232
7421200,0.015121438,-0.001069467
7431000,0.015092828,-0.001081719
7440800,0.01511372,-0.00108344
7450600,0.015105018,-0.001077863
7460400,0.015100462,-0.001092629
7470200,0.015110138,-0.001088924
7480000,0.015105394,-0.001088393
7489800,0.0151158,-0.001114637
7499600,0.01510365,-0.001093467
7509400,0.015117968,-0.001097406
7519200,0.015112108,-0.001102251
7529000,0.015132906,-0.001089785
7538800,0.015103514,-0.001090974
7548600,0.015117174,-0.001105445
7558400,0.015107032,-0.001079146
7568200,0.01510834,-0.001104286
7578000,0.015103846,-0.001097786
7587800,0.015108044,-0.001093453
7597600,0.015117046,-0.001115937
7607400,0.015117566,-0.001104321
7617200,0.015112272,-0.001110567
7627000,0.015107906,-0.001098508
7636800,0.015103006,-0.001106073
7646600,0.015104916,-0.00110317
7656400,0.015115256,-0.001119737
7666200,0.015111362,-0.001123546
7676000,0.015113958,-0.001100376
7685800,0.015113784,-0.001117614
7695600,0.01510664,-0.001110654
7705400,0.015105136,-0.001101618
7715200,0.015116848,-0.001118556
7725000,0.015109094,-0.001127199
7734800,0.01511671,-0.00113143
7744600,0.015111758,-0.001143052
7754400,0.01509695,-0.001111323
7764200,0.015108584,-0.001130904
7774000,0.0151102,-0.001130421
7783800,0.01510407,-0.001134683
7793600,0.015108434,-0.001135279
7803400,0.015115282,-0.001142169
7813200,0.01511786,-0.0011289
7823000,0.015118454,-0.001146128
7832800,0.015103006,-0.00114018
7842600,0.01512606,-0.001142086
7852400,0.015112458,-0.00113945
7862200,0.015106166,-0.001148593
7872000,0.01511604,-0.001150698
7881800,0.01511009,-0.001149804
7891600,0.015115902,-0.001151284
7901400,0.015095574,-0.001150108
7911200,0.015109456,-0.001151547
7921000,0.015115682,-0.001166336
7930800,0.015111758,-0.001156097
7940600,0.015122858,-0.001162674
7950400,0.015108016,-0.001165471
7960200,0.015119196,-0.00116791
7970000,0.015112516,-0.001167639
7979800,0.015110766,-0.001169285
7989600,0.015125866,-0.001169418
7999400,0.01509831,-0.001163249
8009200,0.015129774,-0.001154093
8019000,0.015127314,-0.001164098
8028800,0.015115984,-0.001167601
8038600,0.01511803,-0.001164711
8048400,0.015109872,-0.001182736
8058200,0.01511654,-0.001169264
8068000,0.015103904,-0.001174947
8077800,0.015118488,-0.001182827
8087600,0.015110998,-0.001180275
8097400,0.01509349,-0.001179999
8107200,0.015117084,-0.00120227
8117000,0.01509852,-0.001199741
8126800,0.015118844,-0.001182744
8136600,0.015126414,-0.001188994
8146400,0.015130482,-0.001192203
8156200,0.015112556,-0.001211913
8166000,0.015123764,-0.001191664
8175800,0.015124336,-0.001200475
8185600,0.015117456,-0.001197981
8195400,0.015129108,-0.001192934
8205200,0.01513072,-0.001194385
8215000,0.0151143,-0.001206254
8224800,0.015116116,-0.001204502
8234600,0.015124698,-0.001192821
8244400,0.015106086,-0.001191166
8254200,0.01513746,-0.001205622
8264000,0.01511953,-0.001216312
8273800,0.015112186,-0.001215205
8283600,0.015119866,-0.001222058
8293400,0.015125118,-0.001212242
8303200,0.015113244,-0.001205191
8313000,0.015122728,-0.001219598
8322800,0.015129282,-0.00121609
8332600,0.015107166,-0.001204217
8342400,0.015115052,-0.001220029
8352200,0.015107038,-0.001207154
8362000,0.01512569,-0.001227829
8371800,0.01510601,-0.001211075
8381600,0.015117108,-0.001214262
8391400,0.015115314,-0.001222848
8401200,0.015126406,-0.001230221
8411000,0.015122678,-0.001234175
8420800,0.0151228,-0.001231824
8430600,0.015125904,-0.001228524
8440400,0.015106864,-0.001228464
8450200,0.015135944,-0.001225057
8460000,0.015116392,-0.001238072
8469800,0.01511843,-0.00124
8479600,0.015130696,-0.001250967
8489400,0.015107812,-0.001243095
8499200,0.01512091,-0.001222731
8509000,0.015113846,-0.001235718
8518800,0.015119792,-0.001254583
8528600,0.015124018,-0.00125975
8538400,0.015103782,-0.001258573
8548200,0.015123202,-0.001248999
8558000,0.01510214,-0.001247336
8567800,0.015118442,-0.001252766
8577600,0.015122574,-0.00124563
8587400,0.015124328,-0.001259199
8597200,0.01511439,-0.001259392
8607000,0.015121946,-0.00126693
8616800,0.015127974,-0.001263426
8626600,0.01512593,-0.001272929
8636400,0.0151152,-0.001260225
8646200,0.015125224,-0.001280663
8656000,0.015112082,-0.001263208
8665800,0.01511559,-0.00127154
8675600,0.01512243,-0.00127445
8685400,0.015119052,-0.00128306
