frequency_hz,s11_raw_real,s11_raw_imag
1800000,0.671696832,-0.001837924
1803655,0.671689088,-0.001855916
1807310,0.671690496,-0.001853636
1810965,0.67171136,-0.001864465
1814620,0.671685312,-0.001879627
1818275,0.671676544,-0.001895315
1821930,0.671696192,-0.001883961
1825585,0.671678144,-0.001905054
1829240,0.67168544,-0.001931053
1832895,0.67169568,-0.001931167
1836550,0.671667712,-0.001936447
1840205,0.671680064,-0.001958353
1843860,0.671668096,-0.001944602
1847515,0.671675584,-0.001958071
1851170,0.67168352,-0.001977176
1854825,0.671670208,-0.001991832
1858480,0.67166272,-0.001993909
1862135,0.671688704,-0.001996329
1865790,0.671668096,-0.001990614
1869445,0.67167008,-0.002020218
1873100,0.671675072,-0.002008888
1876755,0.671660288,-0.002037264
1880410,0.671686272,-0.002042043
1884065,0.671663488,-0.002066479
1887720,0.671679296,-0.002061907
1891375,0.671675456,-0.002073901
1895030,0.671678528,-0.00207896
1898685,0.671676608,-0.002100633
1902340,0.671671808,-0.002098229
1905995,0.671676096,-0.002084788
1909650,0.671691584,-0.002113736
1913305,0.67168224,-0.0021171
1916960,0.671674496,-0.002129776
1920615,0.671661312,-0.002127899
1924270,0.671668928,-0.002137328
1927925,0.67166368,-0.0021608
1931580,0.671652288,-0.002168799
1935235,0.671678016,-0.002180687
1938890,0.67166176,-0.002185644
1942545,0.671654528,-0.002186587
1946200,0.671674304,-0.002191763
1949855,0.671667648,-0.002200883
1953510,0.671673152,-0.002215554
1957165,0.671673856,-0.002219062
1960820,0.671659968,-0.002242196
1964475,0.671655232,-0.002242214
1968130,0.671665472,-0.002254005
1971785,0.671657472,-0.002261905
1975440,0.671656704,-0.002267134
1979095,0.67167136,-0.00227352
1982750,0.671661504,-0.002277694
1986405,0.67167392,-0.002292027
1990060,0.671649984,-0.002302148
1993715,0.67167616,-0.002317865
1997370,0.67166592,-0.002318895
2001025,0.671660608,-0.002336614
2004680,0.67165984,-0.002350454
2008335,0.67166112,-0.002358803
2011990,0.671657472,-0.002358596
2015645,0.671657472,-0.002375201
2019300,0.67165248,-0.002383501
2022955,0.671647552,-0.002386672
2026610,0.671645184,-0.002389752
2030265,0.67165792,-0.002408597
2033920,0.671656512,-0.002407717
2037575,0.671645696,-0.002409846
2041230,0.67165152,-0.002429689
2044885,0.671635904,-0.002440393
2048540,0.671639744,-0.002449781
2052195,0.671683136,-0.002453977
2055850,0.67166368,-0.002464378
2059505,0.671653568,-0.002461709
2063160,0.671646144,-0.002477453
2066815,0.671654784,-0.002482644
2070470,0.671639616,-0.002489874
2074125,0.671655616,-0.002518821
2077780,0.67164352,-0.002517016
2081435,0.671656512,-0.002504696
2085090,0.671645568,-0.002542696
2088745,0.671674368,-0.002540809
2092400,0.671646208,-0.002548549
2096055,0.671652608,-0.002562483
2099710,0.671657088,-0.002569395
2103365,0.67164448,-0.002581174
2107020,0.67164704,-0.002578544
2110675,0.67164352,-0.002606544
2114330,0.6716608,-0.002613683
2117985,0.67165152,-0.002624157
2121640,0.671654464,-0.002616828
2125295,0.671652992,-0.002627837
2128950,0.671654848,-0.00262433
2132605,0.671653504,-0.002635224
2136260,0.671641024,-0.002657844
2139915,0.67165504,-0.002666147
2143570,0.671643904,-0.002682376
2147225,0.671638208,-0.002684455
2150880,0.671633984,-0.002671989
2154535,0.671653952,-0.002705539
2158190,0.671630784,-0.002710604
2161845,0.67165472,-0.002710499
2165500,0.671624704,-0.00271726
2169155,0.671633024,-0.002725548
2172810,0.67163776,-0.002745937
2176465,0.67162432,-0.00277559
2180120,0.671644288,-0.002771469
2183775,0.671625984,-0.002767993
2187430,0.671631424,-0.002768401
2191085,0.671634112,-0.002791313
2194740,0.671646528,-0.002800349
2198395,0.671621824,-0.002814008
2202050,0.671641216,-0.002823751
2205705,0.671631232,-0.002823038
2209360,0.67162656,-0.002825616
2213015,0.671633088,-0.002844641
2216670,0.671635584,-0.002855194
2220325,0.67162592,-0.002863364
2223980,0.67163168,-0.002878858
2227635,0.671629248,-0.002890214
2231290,0.671633152,-0.002894143
2234945,0.671624768,-0.002892245
2238600,0.671631808,-0.002905967
2242255,0.671629568,-0.002922324
2245910,0.671639168,-0.00291762
2249565,0.671622592,-0.002936941
2253220,0.671615936,-0.002940468
2256875,0.671632064,-0.002957236
2260530,0.671630144,-0.002948746
2264185,0.671641408,-0.002957077
2267840,0.671619264,-0.002980066
2271495,0.671634112,-0.00297308
2275150,0.671626368,-0.00299422
2278805,0.67160864,-0.002980236
2282460,0.671614528,-0.003006874
2286115,0.671621504,-0.003006521
2289770,0.671623616,-0.003027267
2293425,0.67161472,-0.003035899
2297080,0.67162624,-0.003047096
2300735,0.671619968,-0.003052353
2304390,0.671611776,-0.00306665
2308045,0.671626752,-0.003067087
2311700,0.671621888,-0.003058437
2315355,0.671624384,-0.003082363
2319010,0.671598784,-0.00309991
2322665,0.671614656,-0.003093201
2326320,0.671615808,-0.003100279
2329975,0.67162784,-0.003119709
2333630,0.671621888,-0.003120742
2337285,0.671612224,-0.003129436
2340940,0.671603328,-0.003139728
2344595,0.67161376,-0.003147739
2348250,0.671610432,-0.003171632
2351905,0.671615552,-0.00316306
2355560,0.67162208,-0.003174744
2359215,0.671600512,-0.003190458
2362870,0.671613632,-0.00318818
2366525,0.671600384,-0.003202507
2370180,0.671610624,-0.003220581
2373835,0.671629248,-0.003211806
2377490,0.671594688,-0.003224758
2381145,0.671612672,-0.003243661
2384800,0.671613568,-0.003249604
2388455,0.671602304,-0.003263883
2392110,0.671608384,-0.003253683
2395765,0.67160672,-0.003265332
2399420,0.671614784,-0.00328638
2403075,0.671622784,-0.003280249
2406730,0.671619648,-0.003291205
2410385,0.671604352,-0.003323363
2414040,0.671602048,-0.003332068
2417695,0.671605312,-0.003331029
2421350,0.671606912,-0.003332399
2425005,0.671608,-0.003348607
2428660,0.671599552,-0.003350138
2432315,0.671600192,-0.003379242
2435970,0.671589312,-0.003362169
2439625,0.671595648,-0.003377158
2443280,0.671594496,-0.003392166
2446935,0.671615296,-0.003394645
2450590,0.671596608,-0.003409791
2454245,0.671592064,-0.00340067
2457900,0.671595968,-0.003413773
2461555,0.671604288,-0.003429259
2465210,0.671602688,-0.003443087
2468865,0.67160448,-0.00343224
2472520,0.671603712,-0.003451901
2476175,0.671610112,-0.003464654
2479830,0.671603776,-0.003480497
2483485,0.671617408,-0.003477144
2487140,0.671602816,-0.003479787
2490795,0.671606976,-0.003481231
2494450,0.671593664,-0.00352001
2498105,0.671593344,-0.003509829
2501760,0.671597888,-0.003519132
2505415,0.671587584,-0.003548052
2509070,0.671604416,-0.003554268
2512725,0.67159744,-0.003549796
2516380,0.671589952,-0.003564926
2520035,0.671602624,-0.003580788
2523690,0.671589952,-0.003562339
2527345,0.671587136,-0.003575035
2531000,0.671594048,-0.003578778
2534655,0.671582464,-0.003591976
2538310,0.671584384,-0.003593894
2541965,0.671586304,-0.003604834
2545620,0.67158592,-0.003630987
2549275,0.671588032,-0.003641867
2552930,0.67158144,-0.003646114
2556585,0.671597376,-0.003643978
