frequency_hz,s11_real,s11_imag,swr,return_loss_db,resistance_ohm,reactance_ohm
851000000,0.42597718126407713,-0.8851703819509747,112.2218552367891,0.15480263679946413,1.5730426702114082,-79.52807517181036
851009000,0.42559604072061324,-0.8847602980043076,108.89482948754184,0.15953252975472856,1.620648252260062,-79.51181288538194
851018000,0.42462442794656124,-0.8844617485368439,104.88085914471807,0.16563847649918945,1.6806123469108802,-79.44293602641557
851027000,0.4259200833199882,-0.8840301426360578,105.85730364063834,0.16411050969005778,1.6687766947250757,-79.56515234921262
851036000,0.4264643388767273,-0.8844993673694654,109.75695921070488,0.15827934837271312,1.6102585840613213,-79.59268126060806
851045000,0.4260792069066891,-0.884183938186444,107.05596888397405,0.162272918808838,1.650305289863839,-79.57260111378982
851054000,0.42684415264972586,-0.8835792506649922,105.83116440901725,0.16415104574549755,1.6719757983026378,-79.65771590277751
851063000,0.42765656262809204,-0.8836795927296797,108.42626286612324,0.16022199231350978,1.6337993746892785,-79.72090151330342
851072000,0.42806362262775544,-0.8845612019391287,114.56511363231944,0.1516362174138191,1.5462445949471215,-79.7218185068839
851081000,0.42642503406247856,-0.8845025348890578,109.66983034265193,0.15840510278090808,1.611441254798313,-79.589335884857
851090000,0.42815972288262905,-0.8843296364442839,113.46347495222105,0.15310855846377142,1.5617263262488927,-79.73828448458936
851099000,0.42615961394162566,-0.8852217081334671,113.03116515465172,0.1536941825910251,1.5621435126405108,-79.54115789724051
851108000,0.4264255153194807,-0.8846060384404996,110.24504726312051,0.15757855946599397,1.6029212183774173,-79.58557594550618
851117000,0.42694252940005045,-0.8851678829147629,114.95756249614682,0.15111852664734432,1.5377898820068217,-79.60736697525547
851126000,0.4263004388922247,-0.8852803471736872,113.7767021906002,0.1526870288941219,1.5521663178407092,-79.5505571022044
851135000,0.42765832907641704,-0.8854081504474519,118.61606406525412,0.14645732003757764,1.4916818270282055,-79.65723463106862
851144000,0.4284606953622539,-0.8853898683181697,121.04513536587548,0.1435181550271086,1.4634891762155895,-79.72374171852155
851153000,0.42907218348595605,-0.884770696231113,118.91833796830531,0.14608502829263914,1.4916369061808177,-79.79693775253394
851162000,0.4287645405538857,-0.8846389436951071,117.12805066684525,0.14831802699650265,1.5138889370010247,-79.77654667839202
851171000,0.4278207266179094,-0.8855102681630752,119.79065682288422,0.1450211834961645,1.4773041900803334,-79.66678200038592
851180000,0.4256750375913181,-0.8834911270180268,102.58129960503584,0.16935181810040745,1.7220818337939763,-79.56471224829087
851189000,0.4273864502677066,-0.8840597667672784,109.78784304845932,0.1582348211827706,1.6124754188603059,-79.6846546897321
851198000,0.42772275691672357,-0.8858865350862629,121.99093526830644,0.1424054038081516,1.4500764402716222,-79.64484085026436
851207000,0.4279543301724347,-0.8858929490667876,122.80162298599362,0.14146525798684706,1.440986841355733,-79.66358271627371
851216000,0.4274495648303482,-0.8859438500262592,121.4852860767688,0.14299815397345544,1.4554712994151846,-79.62033656373318
851225000,0.42761980003432865,-0.8853014995762784,117.81455214667258,0.14745374114875895,1.5018547388306749,-79.65801268803673
851234000,0.42594583133920594,-0.8851084495105445,111.77876354964006,0.15541630805690007,1.5792721378665888,-79.52777295448196
851243000,0.4270299725816899,-0.8855761239684277,117.75079907078201,0.1475335799399131,1.5010848809954045,-79.59950598913899
851252000,0.42646169046845117,-0.8849815357473726,112.47927826153806,0.15444833273538885,1.5707624365068316,-79.5747586207443
851261000,0.42687787726054405,-0.8842329939663218,109.38884929446742,0.15881201179276824,1.6169546604290252,-79.63645538695049
851270000,0.4262492738968514,-0.8847143863974682,110.37571086468203,0.1573920065603885,1.6004905473805988,-79.5671260278753
851279000,0.42603641149469634,-0.8848055561547941,110.31229651018506,0.15748249020999003,1.6008100914268675,-79.5463063952897
851288000,0.4253897116945203,-0.8864822567622215,118.49961722496052,0.14660124709733155,1.4870956787246827,-79.43191707549695
851297000,0.42455361242799605,-0.8849642969695528,107.302927313445,0.16189942491272288,1.6419461414407284,-79.41882953515133
851306000,0.425206099260317,-0.884752033515877,107.83975713332204,0.1610934379873476,1.6355756671623287,-79.48010672085198
