frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm
20064000,20.064,6.040597036259559,2.9025501748875375,10.756609824957508,-26.872822681836126
20065000,20.065,6.039436171337054,2.9031185307509806,10.756920092886668,-26.86318950168244
20066000,20.066,6.039012997236446,2.903325771354093,10.755444425242535,-26.85113659873731
20067000,20.067,6.039053030648195,2.9033061645549347,10.75294583950702,-26.838089988889163
20068000,20.068,6.0388680012391625,2.903396786959189,10.75126449835071,-26.827241500975898
20069000,20.069,6.039818274588622,2.902931429383711,10.746921223160852,-26.813121798897228
20070000,20.07,6.037971447195489,2.903835975776694,10.748375515023533,-26.802950557285374
20071000,20.071,6.037318741648756,2.9041557965563825,10.747195451880089,-26.79022913691116
20072000,20.072,6.037832013388541,2.9039042913154,10.74395563699997,-26.777777121868652
20073000,20.073,6.037907810964528,2.9038671539205057,10.741689331828345,-26.766297607187056
20074000,20.074,6.038295783396845,2.9036770799319123,10.738763407577933,-26.75430037447264
20075000,20.075,6.036296175337722,2.9046569892936827,10.74062674107895,-26.744834494388705
20076000,20.076,6.035664561013272,2.904966651088971,10.739264022014499,-26.731311639914423
20077000,20.077,6.036150753532615,2.9047282793927027,10.736184526145273,-26.719433627057654
20078000,20.078,6.0358298581121215,2.904885604379663,10.734354260499252,-26.706410809767082
20079000,20.079,6.035608923265076,2.904993931822615,10.732554416018607,-26.694524208429204
20080000,20.08,6.033660323196518,2.905949710912168,10.734164101303667,-26.684172521806587
20081000,20.081,6.03434367119767,2.905614459696208,10.73034120819292,-26.67018365605333
20082000,20.082,6.034131422507851,2.9057185807574686,10.728670399868586,-26.65906720057901
20083000,20.083,6.034155200300485,2.9057069159103617,10.726261386476262,-26.646260049027152
20084000,20.084,6.033739591530652,2.905910817784373,10.725085204943138,-26.635822600385406
20085000,20.085,6.032153585028082,2.90668919413718,10.725950827846942,-26.62498067001774
20086000,20.086,6.031863236215791,2.906831736389522,10.724141511649675,-26.612333541652063
20087000,20.087,6.0317536930046955,2.9068855185985214,10.722017794382067,-26.599748631523706
20088000,20.088,6.032316429753006,2.906609254217574,10.71864486457391,-26.58697145765159
20089000,20.089,6.029858327978181,2.907816400293504,10.721353296249315,-26.57756300890957
20090000,20.09,6.029059659370577,2.908208835304282,10.720492823825603,-26.565060023167153
20091000,20.091,6.029643969296742,2.9079217174027066,10.71707518653124,-26.552242309534783
20092000,20.092,6.029686561090391,2.907900790907223,10.714910287627514,-26.54090295895905
20093000,20.093,6.029877655731152,2.9078069047044353,10.712197689786498,-26.52803970624294
20094000,20.094,6.027735182844278,2.908859867802513,10.714277803334522,-26.51830568943551
20095000,20.095,6.027709885768943,2.9088723051769123,10.712121861212111,-26.506336948668547
20096000,20.096,6.02818746616235,2.90863751962114,10.70905343097303,-26.494340504810875
20097000,20.097,6.027529472187881,2.908961009106998,10.707844029923727,-26.481292169747636
20098000,20.098,6.027971620447165,2.9087436278161443,10.70472578434095,-26.468662840082647
20099000,20.099,6.025783525213716,2.909819720906105,10.706925087650074,-26.45911925253063
20100000,20.1,6.02560202534969,2.9099090176279208,10.704509867766703,-26.44417736915648
20101000,20.101,5.992488588385191,2.926293708622123,10.71653859568761,-26.18222663387011
20102000,20.102,5.992948493757705,2.9260648698260554,10.712937745103693,-26.167091844909976
20103000,20.103,5.992550152383711,2.9262630736362056,10.710858132953192,-26.15173721078501
20104000,20.104,5.990595804440372,2.9272358967503975,10.712099737338644,-26.139080677546332
20105000,20.105,5.988601824469409,2.9282291208076106,10.713386369804056,-26.126265606412016
20106000,20.106,5.987484702423999,2.9287858694058606,10.712679375799647,-26.111254734395644
20107000,20.107,5.987883474238658,2.9285871059417334,10.709106515559466,-26.095637016777978
20108000,20.108,5.9875404973677835,2.9287580573855982,10.707039575760618,-26.080873376680707
20109000,20.109,5.9846058208679205,2.930221624993701,10.71034468344858,-26.069724408907746
20110000,20.11,5.9830839632306185,2.930981180008164,10.710402714569792,-26.05484432252392
20111000,20.111,5.983395862346065,2.930825479622965,10.706939564502488,-26.038940783665726
20112000,20.112,5.982362234811911,2.931341531676595,10.7064305372458,-26.025812820915167
20113000,20.113,5.98192282474712,2.9315609684687094,10.704508247023698,-26.010851992834763
20114000,20.114,5.978633213408501,2.9332048201098004,10.708635064621157,-26.00062980303686
20115000,20.115,5.978625825712512,2.9332085139097,10.706360378275953,-25.988047621851408
20116000,20.116,5.977062281486448,2.9339904872276206,10.706400358601677,-25.97261008989488
20117000,20.117,5.97707540244118,2.933983923310575,10.703875395068042,-25.95884522492672
20118000,20.118,5.97510124071788,2.9349718551720496,10.704966372817523,-25.94506462652401
20119000,20.119,5.973682260276917,2.935682372045332,10.705795246786506,-25.93539883285648
20120000,20.12,5.971548915871562,2.936751241536484,10.706865383863052,-25.9198868130006
20121000,20.121,5.9717834736376085,2.9366336826204464,10.703852309558545,-25.9056401820417
20122000,20.122,5.971680652676376,2.936685214686961,10.701451113850291,-25.89137003095574
20123000,20.123,5.969658650146686,2.9376989780873917,10.703142633623061,-25.880384935758
20124000,20.124,5.967489446578153,2.9387873289912965,10.705193420416046,-25.869890371991588
20125000,20.125,5.967154394225521,2.9389555068393,10.703219839994256,-25.8556339211293
20126000,20.126,5.966148794593343,2.9394603792329703,10.702392329621519,-25.84094986605048
20127000,20.127,5.965915184790019,2.9395776906793074,10.700182469100035,-25.826396901022143
20128000,20.128,5.964389262132615,2.940344193313435,10.701259132409046,-25.816978966172385
20129000,20.129,5.962010702083186,2.9415397985222618,10.70345079457121,-25.80512192273108
20130000,20.13,5.96149124499119,2.9418010390399134,10.701267976796972,-25.787824886547313
20131000,20.131,5.961471671007451,2.941810883921174,10.699402924292023,-25.777317193500114
20132000,20.132,5.961272100342338,2.941911263273962,10.697052569537988,-25.762304673633643
20133000,20.133,5.958635816317835,2.9432379015136534,10.700541535283826,-25.755001630325985
20134000,20.134,5.958563212974794,2.9432744542627183,10.698544170079643,-25.743217908386445
20135000,20.135,5.958632121368395,2.943239761744145,10.695603427037911,-25.727634736320816
20136000,20.136,5.957007331786632,2.944057995766458,10.696030852781123,-25.71358621953321
20137000,20.137,5.956899182716568,2.944112475275238,10.694359536545923,-25.703233969400948
20138000,20.138,5.954514235455557,2.9453143971621802,10.696800260892346,-25.69264226723601
20139000,20.139,5.953297294118059,2.9459280707176805,10.696511486392936,-25.6787295822056
20140000,20.14,5.953519739351656,2.9458158777811154,10.693939579034927,-25.66672135334846
20141000,20.141,5.953225322944326,2.945964372094539,10.691970991973793,-25.652820453770218
20142000,20.142,5.951303954610087,2.9469338207305813,10.693347736133793,-25.640998888616323
20143000,20.143,5.949467759943221,2.9478608961547748,10.694606639902231,-25.629376565908743
20144000,20.144,5.949359953085454,2.947915345008946,10.692925360777274,-25.618950524751785
20145000,20.145,5.949494613084518,2.9478473340424074,10.689995741116777,-25.604045045661074
20146000,20.146,5.949696903020741,2.947745172061321,10.687198193929612,-25.590550167981164
20147000,20.147,5.947199098920824,2.9490071328894976,10.6901381855958,-25.581543282665226
20148000,20.148,5.946128355279594,2.9495484367769755,10.69012888378756,-25.570619395120588
20149000,20.149,5.945901011456086,2.949663394026473,10.687981601398132,-25.556368445698325
20150000,20.15,5.945354354678695,2.949939850091587,10.686666735431048,-25.5434977796215
20151000,20.151,5.94579773963377,2.9497156167955367,10.683539519146194,-25.530596035842905
20152000,20.152,5.943669936955504,2.950792025356792,10.685808911184344,-25.52159663207085
20153000,20.153,5.942583863097431,2.9513417520226732,10.6855910747691,-25.50933440267995
20154000,20.154,5.942709072517917,2.951278365531796,10.683337810661484,-25.498055046974535
20155000,20.155,5.9423189943727275,2.951475849226875,10.681471581945983,-25.483681587984616
20156000,20.156,5.941349916966373,2.951966576650093,10.680954833896312,-25.470930672357188
20157000,20.157,5.939629254169217,2.952838302623528,10.682620710871193,-25.46269038339046
20158000,20.158,5.938526825176126,2.9533970908832967,10.682295775348937,-25.44964004653293
20159000,20.159,5.93859522494076,2.9533624148770112,10.67984732285257,-25.43667326784878
20160000,20.16,5.938185698881262,2.9535700408516967,10.678216185339114,-25.42338821146337
20161000,20.161,5.937072439823408,2.9541346020249333,10.67870535851245,-25.414760113437712
20162000,20.162,5.935812011616119,2.954774059383966,10.679330268925845,-25.40538379259771
20163000,20.163,5.934859523160346,2.9552574740587625,10.678578145851121,-25.391453403966683
20164000,20.164,5.935523998181495,2.9549202174586493,10.675357495439986,-25.380237347195763
20165000,20.165,5.935494243205941,2.9549353180374642,10.673014938280126,-25.366830329291933
20166000,20.166,5.932845652047,2.9562800962539217,10.676100799998428,-25.357017159071987
20167000,20.167,5.931846943941177,2.9567874946274406,10.67591149802265,-25.345742306290536
20168000,20.168,5.931876873989545,2.9567722859688472,10.673668832315844,-25.333495439017973
20169000,20.169,5.931936026829061,2.9567422285020313,10.671421700754161,-25.321516445874366
20170000,20.17,5.932089825690497,2.9566640812244516,10.668738626233274,-25.308057136905433
20171000,20.171,5.930529512096867,2.9574570911535716,10.67028855680894,-25.300764313276083
20172000,20.172,5.929142369723496,2.958162449691522,10.670890941081861,-25.28992815997833
20173000,20.173,5.9286590064767815,2.9584083185495764,10.669363825951459,-25.276410540652286
20174000,20.174,5.928866082645862,2.9583029815724067,10.666622912577614,-25.26315687518778
20175000,20.175,5.928167077168018,2.9586585870163544,10.665895527398636,-25.251904475824524
20176000,20.176,5.926333463761707,2.9595918124988434,10.66786674984888,-25.24415457658997
20177000,20.177,5.925297066024941,2.9601195545960515,10.66737779516872,-25.230769333825467
20178000,20.178,5.925705561752358,2.9599115225854944,10.664342275200104,-25.21791336708094
20179000,20.179,5.9251215977739795,2.960208923256971,10.66315175668504,-25.205223459055233
20180000,20.18,5.924314770789375,2.9606199226996366,10.6627327018784,-25.194575759129144
20181000,20.181,5.922545553144752,2.961521569565324,10.664606701552062,-25.186923026744683
20182000,20.182,5.921632743412221,2.9619869819158096,10.663980910224673,-25.17401458416904
20183000,20.183,5.922294422498681,2.9616495982862,10.660770104039834,-25.16275723458614
20184000,20.184,5.922540042844892,2.9615243786471206,10.657882640542134,-25.149029167225315
20185000,20.185,5.921056407878244,2.9622809129588257,10.659171336074692,-25.141012833610567
20186000,20.186,5.919824295335253,2.9629094877868845,10.659412642098996,-25.12968192937946
20187000,20.187,5.918925944648359,2.9633679603950998,10.658406910409871,-25.11475832046999
20188000,20.188,5.919301773285583,2.9631761390994664,10.655913437908623,-25.10457646035071
20189000,20.189,5.91929960708475,2.96317724464707,10.653705509731617,-25.092101715297435
20190000,20.19,5.917178260033973,2.9642603005198884,10.656168975069328,-25.084118060374383
20191000,20.191,5.91640670814969,2.9646544153847705,10.655720794113275,-25.07362787903852
20192000,20.192,5.916498192569491,2.9646076788830373,10.6532505697121,-25.06062993016062
20193000,20.193,5.91564659007259,2.9650427932578767,10.652508161982691,-25.047643956872488
20194000,20.194,5.914927726338054,2.9654101870088656,10.651617224557667,-25.035184901710227
20195000,20.195,5.913383294094731,2.9661998197206563,10.653006474873138,-25.027072781154864
20196000,20.196,5.9117934933998395,2.967013091903265,10.65378131367473,-25.01501280402692
20197000,20.197,5.912302482291778,2.966752666549735,10.650456893529958,-25.001483998308526
20198000,20.198,5.912026699787426,2.9668937655812453,10.648881824947479,-24.989721444333327
20199000,20.199,5.911407064691446,2.967210839884066,10.648090913786984,-24.978832668345653
20200000,20.2,5.909202893883935,2.9683392939431203,10.650657482967237,-24.9705333592387
20201000,20.201,5.905658148302931,2.970155891515124,10.650566876470803,-24.933277827261993
20202000,20.202,5.905651637769457,2.970159230073812,10.648864137918046,-24.92356390494823
20203000,20.203,5.9050325973911155,2.9704767045238,10.647414689239543,-24.908924669565966
20204000,20.204,5.90508033571751,2.970452219516017,10.6448482907058,-24.894866707181723
20205000,20.205,5.904345380322089,2.970829223619475,10.64472637142027,-24.88654262640442
20206000,20.206,5.9031693655295765,2.971432675434174,10.645088920595605,-24.87638249150452
20207000,20.207,5.902380930469699,2.971837385988105,10.644248591755149,-24.863418435385455
20208000,20.208,5.90293516732054,2.971552879785158,10.641122102358283,-24.85142600891494
20209000,20.209,5.902791124072783,2.9716268161634845,10.639224712094485,-24.839147435431734
20210000,20.21,5.901062109741145,2.9725145969930864,10.64082835973286,-24.83027396764312
20211000,20.211,5.900262087258135,2.972925558339898,10.640749306199957,-24.82149825807489
20212000,20.212,5.900152387987331,2.9729819184018256,10.638768777932809,-24.80909466783244
20213000,20.213,5.899487169887712,2.973323732922114,10.637563485928743,-24.795309795199586
20214000,20.214,5.898948772503342,2.973600440222146,10.636689886865918,-24.784728549812485
20215000,20.215,5.89807860675449,2.974047768582812,10.636815494298522,-24.776374255216773
20216000,20.216,5.89686269244746,2.9746730644713253,10.63705133647427,-24.765039076832526
20217000,20.217,5.895994370864115,2.975119769911414,10.63620397039036,-24.751154747723284
20218000,20.218,5.896527966913067,2.9748452469765576,10.633013441619628,-24.738541275670958
20219000,20.219,5.895890919191876,2.97517299934632,10.632470094341858,-24.728793957231847
20220000,20.22,5.893916665945486,2.9761891890857655,10.634740364103289,-24.721122760921567
20221000,20.221,5.892620924418347,2.976856515628828,10.63485450303022,-24.708235969431335
20222000,20.222,5.89278825556049,2.976770320560651,10.632154393682066,-24.69458025066734
20223000,20.223,5.893027874605257,2.9766468975620364,10.629568475447122,-24.682323737129185
20224000,20.224,5.891682755844083,2.9773398753107716,10.630302385020519,-24.67244652819775
20225000,20.225,5.890581640230809,2.9779073901801505,10.630556890317175,-24.662378843114773
20226000,20.226,5.890029909056353,2.9781918345336504,10.629424415659384,-24.650133255190163
20227000,20.227,5.8894422754494675,2.978494848692479,10.628128573201518,-24.636572770430053
20228000,20.228,5.889127778740585,2.978657044976174,10.626544171953071,-24.624217709549715
20229000,20.229,5.888617029185612,2.9789204933104396,10.62607423063683,-24.616177202553025
20230000,20.23,5.886589726050748,2.9799666552641,10.628028262933206,-24.60610361106622
20231000,20.231,5.886475987615992,2.980025370404371,10.626132173510088,-24.594059617847666
20232000,20.232,5.885994712106881,2.980273844902875,10.62459193416439,-24.580191191038203
20233000,20.233,5.885882189978259,2.9803319442314704,10.62281277667141,-24.568818499010316
20234000,20.234,5.884241043832957,2.9811795886202637,10.62420832286488,-24.559583160614256
20235000,20.235,5.882592407920605,2.9820315918057396,10.625402117907852,-24.54910513191993
20236000,20.236,5.882856039946778,2.981895315640041,10.62254583093772,-24.535501482464124
20237000,20.237,5.88257690292517,2.9820396070101296,10.620908603489294,-24.52317614944011
20238000,20.238,5.8822674118469065,2.9821996054695923,10.619840936057411,-24.513795133183798
20239000,20.239,5.881487743473462,2.982602749650418,10.619897860277126,-24.50592041569756
20240000,20.24,5.880358340920647,2.9831869265926874,10.619866856539309,-24.493857344862928
20241000,20.241,5.87985079879735,2.9834495250851605,10.618576780740307,-24.48110489587526
20242000,20.242,5.879323073948167,2.9837226154797274,10.617365675711785,-24.46858828990988
20243000,20.243,5.878264753197998,2.984270434170937,10.61762815041183,-24.458946098086784
20244000,20.244,5.876682508786964,2.985089830506223,10.618693495364923,-24.448391579363538
20245000,20.245,5.87587166680719,2.985509917064655,10.618083468608324,-24.436332705918524
20246000,20.246,5.875514152994364,2.9856951781965257,10.616509246589983,-24.423505311003858
20247000,20.247,5.8749338158339235,2.985995954251892,10.615507247946606,-24.41161386193696
20248000,20.248,5.873878301755149,2.986543161007436,10.615896684482484,-24.40271106079357
20249000,20.249,5.872323472179546,2.9873495952911022,10.6169635782619,-24.39242968636141
20250000,20.25,5.872398098337801,2.987310879334244,10.614962607094071,-24.381694256298246
20251000,20.251,5.871956135659262,2.9875401837871687,10.613468710252619,-24.368414683756125
20252000,20.252,5.87204997825614,2.987491492256878,10.611259114316184,-24.356669114352844
20253000,20.253,5.870570395310944,2.9882593809767495,10.612327261117585,-24.34717745084059
20254000,20.254,5.86953388038789,2.9887975593253255,10.61265822845606,-24.338117126879084
20255000,20.255,5.869200386075465,2.988970757570199,10.610995851788072,-24.324995331200643
20256000,20.256,5.868864437088196,2.98914525113219,10.609331675700092,-24.31183106710836
20257000,20.257,5.86865279077093,2.9892551918380486,10.608029260377602,-24.302067494403126
20258000,20.258,5.867583822033909,2.989810597648712,10.60853399687838,-24.293654290394027
20259000,20.259,5.866316826355012,2.9904691626130875,10.608866678822343,-24.282143079209597
20260000,20.26,5.866362125707392,2.990445611652679,10.606595297516924,-24.269495149342703
20261000,20.261,5.865955974231288,2.9906567816333136,10.604934101721543,-24.25557898082972
20262000,20.262,5.864992958161761,2.9911576021199275,10.605170549296975,-24.246724662896334
20263000,20.263,5.8642456969883385,2.991546335113103,10.604736536608117,-24.23627824208986
20264000,20.264,5.863018244733056,2.992185089980862,10.604950550804233,-24.224477220910124
20265000,20.265,5.862807840348126,2.9922946101458656,10.602950529786215,-24.210659808387696
20266000,20.266,5.8624558554420485,2.992477844225797,10.60168014238118,-24.199557790914646
20267000,20.267,5.862562804924053,2.9924221667429816,10.599980292965352,-24.19084348278412
20268000,20.268,5.8608208782204985,2.993329267547615,10.601400839348646,-24.180546691294648
20269000,20.269,5.86044126208103,2.993527024721456,10.600128158183667,-24.16912647517514
20270000,20.27,5.859213544115016,2.994166772644512,10.600017637431284,-24.155412393648238
20271000,20.271,5.859719767546606,2.9939029527203247,10.597026711641968,-24.14344653563322
20272000,20.272,5.8587002184665335,2.9944343418630117,10.597454407111588,-24.13506596398466
20273000,20.273,5.856329586985223,2.995670652105667,10.600082263524044,-24.125051264537838
20274000,20.274,5.856299827924493,2.995686178333536,10.59762667765222,-24.110471606338994
20275000,20.275,5.855761486059123,2.9959670761012513,10.596606041014233,-24.098796413015357
20276000,20.276,5.85520307271912,2.9962585030453432,10.595693061899194,-24.08752833513982
20277000,20.277,5.8532757938228315,2.9972647588902905,10.59754854582577,-24.077735149785195
20278000,20.278,5.851997471169509,2.9979325633536984,10.598386945026853,-24.06895217203608
20279000,20.279,5.8517550632751725,2.9980592327886417,10.596393929063378,-24.05476737469722
20280000,20.28,5.852627464833992,2.997603412817086,10.592656371908427,-24.042339551633777
20281000,20.281,5.851065976745853,2.998419371700966,10.593990319567236,-24.03340621844399
20282000,20.282,5.850120491553387,2.9989136550713247,10.59386530925152,-24.022560994889318
20283000,20.283,5.849463821719357,2.999257047606158,10.592892385361644,-24.009862772820547
20284000,20.284,5.8494169389248425,2.999281567076184,10.591228638973648,-23.99966314530208
20285000,20.285,5.849411018980549,2.9992846632066077,10.588813330542983,-23.985514206367835
20286000,20.286,5.847620278551711,3.0002215167377417,10.590656427435716,-23.97707506825539
20287000,20.287,5.845724029201638,3.001214213450416,10.59241981361502,-23.96702983873948
20288000,20.288,5.846095305758856,3.0010197959510236,10.58972454107834,-23.955283342953944
20289000,20.289,5.844860606050013,3.001666439955362,10.589698256937996,-23.941880183383788
20290000,20.29,5.845043035044328,3.001570879478466,10.587300400871973,-23.92983246179186
20291000,20.291,5.8443453314796034,3.0019363857468613,10.58752144573056,-23.923631775745044
20292000,20.292,5.842966664351961,3.0026588930926774,10.587604944655556,-23.909308582764606
20293000,20.293,5.84149313888401,3.0034315005375434,10.588137302428503,-23.89658150811756
20294000,20.294,5.841452648018884,3.003452736612196,10.586296046605307,-23.885377256702906
20295000,20.295,5.841057317956025,3.0036600896537484,10.585280163856451,-23.875180539604877
20296000,20.296,5.840062918172564,3.0041817862998794,10.585781511660251,-23.867413929740913
20297000,20.297,5.839557751723436,3.004446884269055,10.584903200513885,-23.85683414704945
20298000,20.298,5.8386402512799345,3.004928485058918,10.584187564614824,-23.842761978309518
20299000,20.299,5.837982107415219,3.0052740442786776,10.58309012770128,-23.829240668220013
20300000,20.3,5.836469018471425,3.0060687979107343,10.584530313877888,-23.821370316707313
20301000,20.301,5.841023103856712,3.003678036518135,10.57562916269651,-23.81826383738819
20302000,20.302,5.840431683537422,3.003988297837758,10.575210671065575,-23.809434842458828
20303000,20.303,5.83829992657783,3.0051071629277297,10.577899370165087,-23.802228453323576
20304000,20.304,5.837559044496961,3.0054962163531935,10.576997539602054,-23.78894401323906
20305000,20.305,5.837235709422789,3.0056660385814373,10.575181254917204,-23.774789931290762
20306000,20.306,5.836824815774618,3.005881876340953,10.574028468084812,-23.76358188524277
20307000,20.307,5.836509732864834,3.0060474070189773,10.57324206654231,-23.75555788678755
20308000,20.308,5.8346830616366026,3.0070074225184036,10.57517544700799,-23.747187398567675
20309000,20.309,5.834779719501153,3.0069566080136596,10.573044882625602,-23.735706188893165
20310000,20.31,5.834835280984838,3.006927399284444,10.570745341994336,-23.72278023159698
20311000,20.311,5.834421076379039,3.0071451608625455,10.569626113628349,-23.711713918683532
20312000,20.312,5.83304342776965,3.0078696672485132,10.570896298797082,-23.704286454584643
20313000,20.313,5.831809480646268,3.0085189003269757,10.571537040823955,-23.69470306735634
20314000,20.314,5.8315599408934355,3.0086502284210597,10.56982690444579,-23.681929496641022
20315000,20.315,5.831436085756455,3.0087154153580697,10.568128596992608,-23.670581143363602
20316000,20.316,5.8306959846856135,3.0091050018404593,10.567770198177419,-23.660449175916657
20317000,20.317,5.830297924547233,3.009314581378205,10.567109983189326,-23.652241777168246
20318000,20.318,5.829588464476787,3.0096881867804766,10.567135947214814,-23.64470267581768
20319000,20.319,5.829112722507119,3.0099387674853695,10.565565485773956,-23.630277137219377
20320000,20.32,5.82941443957762,3.0097798435171903,10.562872213031866,-23.617652111538234
20321000,20.321,5.829002128001274,3.00999702537126,10.56227968231508,-23.609677711042416
20322000,20.322,5.828568113273294,3.0102256733905275,10.561844688722411,-23.60239620543584
20323000,20.323,5.826950036989163,3.0110784190688316,10.562673249807338,-23.58971765001265
20324000,20.324,5.826789793736264,3.0111628957479613,10.560765869526914,-23.576701835778234
20325000,20.325,5.826818858440805,3.0111475731267068,10.558919641847574,-23.566099215415324
20326000,20.326,5.826196821105378,3.0114755393713666,10.558795377935223,-23.558600599140185
20327000,20.327,5.8251277195441284,3.0120393867301827,10.559689568536111,-23.552263199165456
20328000,20.328,5.825230294920316,3.011985278921587,10.557380166129784,-23.539710476507476
20329000,20.329,5.825377940272121,3.011907400456332,10.55506422036403,-23.527602177740064
20330000,20.33,5.8247367048007614,3.012245662339115,10.55444663071577,-23.51696184431885
20331000,20.331,5.824403658572449,3.0124213797882744,10.553674131284698,-23.50875637057831
20332000,20.332,5.822854323869084,3.013239091573709,10.55516922569587,-23.500739096004075
20333000,20.333,5.822460964624825,3.0134467710844133,10.554176163710268,-23.490563944733292
