frequency_hz,s11_raw_real,s11_raw_imag
5500000,0.015048778,-0.000773538
5501500,0.015034112,-0.000750136
5503000,0.015032952,-0.000766368
5504500,0.0150494,-0.000760274
5506000,0.015043404,-0.000763013
5507500,0.015039576,-0.000758374
5509000,0.015052948,-0.000756123
5510500,0.01505489,-0.000757439
5512000,0.01504465,-0.000757761
5513500,0.015031626,-0.000769353
5515000,0.015047466,-0.000763954
5516500,0.01504694,-0.00075914
5518000,0.015041106,-0.000769472
5519500,0.01504677,-0.000772877
5521000,0.015038926,-0.000763454
5522500,0.015040874,-0.000767048
5524000,0.015051174,-0.000760061
5525500,0.015041584,-0.000775869
5527000,0.015038422,-0.000771056
5528500,0.015032082,-0.000772864
5530000,0.015047186,-0.000782461
5531500,0.015048626,-0.000769206
5533000,0.015038576,-0.000773564
5534500,0.015049344,-0.000781675
5536000,0.015043566,-0.000770011
5537500,0.015035596,-0.000761259
5539000,0.01503624,-0.000757993
5540500,0.015045594,-0.000759123
5542000,0.015042866,-0.000759514
5543500,0.015047104,-0.000769592
5545000,0.015042268,-0.000768894
5546500,0.015038774,-0.000757139
5548000,0.015045904,-0.000770732
5549500,0.015038754,-0.000769587
5551000,0.015040282,-0.00077107
5552500,0.015038506,-0.000769257
5554000,0.015041958,-0.000780487
5555500,0.015043066,-0.000766186
5557000,0.015049042,-0.000769043
5558500,0.015038192,-0.000776453
5560000,0.015034512,-0.000783283
5561500,0.015046194,-0.000765652
5563000,0.015061452,-0.000774852
5564500,0.0150468,-0.000763473
5566000,0.015042614,-0.000775831
5567500,0.015047822,-0.000773465
5569000,0.01504573,-0.000783592
5570500,0.015046616,-0.000772547
5572000,0.015042782,-0.00078368
5573500,0.015051,-0.000779466
5575000,0.015037424,-0.00076922
5576500,0.015032956,-0.000760738
5578000,0.01504836,-0.000781425
5579500,0.015045274,-0.000765012
5581000,0.015040926,-0.000784533
5582500,0.015058886,-0.000771536
5584000,0.015043356,-0.000765473
5585500,0.015053498,-0.00076232
5587000,0.015052902,-0.000780795
5588500,0.01505501,-0.000775773
5590000,0.015041972,-0.000766367
5591500,0.015059792,-0.000762475
5593000,0.015044308,-0.000770556
5594500,0.015044318,-0.000782261
5596000,0.015042248,-0.000763495
5597500,0.015050164,-0.000774419
5599000,0.01505403,-0.000779199
5600500,0.015046486,-0.000771962
5602000,0.015061668,-0.000784561
5603500,0.015031566,-0.000759983
5605000,0.01506024,-0.000782554
5606500,0.015039956,-0.000782631
5608000,0.015047838,-0.000788594
5609500,0.01504113,-0.000766
5611000,0.01504411,-0.00077296
5612500,0.015046226,-0.000786115
5614000,0.015057062,-0.000776274
5615500,0.015044618,-0.000795766
5617000,0.015045182,-0.00077675
5618500,0.015042398,-0.000763991
5620000,0.015034562,-0.000773635
5621500,0.015051388,-0.000778303
5623000,0.0150443,-0.000785763
5624500,0.015046512,-0.000778994
5626000,0.015041844,-0.000776245
5627500,0.015052494,-0.000788133
5629000,0.015035556,-0.000772978
5630500,0.015054342,-0.000782728
5632000,0.015054392,-0.000773494
5633500,0.01504385,-0.00078367
5635000,0.01505574,-0.000783433
5636500,0.015039654,-0.00077552
5638000,0.015047546,-0.000783142
5639500,0.01504989,-0.000785407
5641000,0.01504107,-0.000774443
5642500,0.015050528,-0.000781119
5644000,0.015047912,-0.000777719
5645500,0.015052912,-0.000791553
5647000,0.015031264,-0.000775716
5648500,0.015047272,-0.000768029
5650000,0.01504769,-0.000777863
5651500,0.015057746,-0.000790724
5653000,0.015044524,-0.000792752
5654500,0.01505901,-0.000771618
5656000,0.015043586,-0.000790462
5657500,0.015060218,-0.000801539
5659000,0.015044542,-0.000778641
5660500,0.015051152,-0.000773952
5662000,0.015052968,-0.000781422
5663500,0.015039006,-0.000777937
5665000,0.015051716,-0.000787559
5666500,0.015060432,-0.000784913
5668000,0.015050506,-0.000772661
5669500,0.015041472,-0.000788281
5671000,0.015043608,-0.000780415
5672500,0.015049132,-0.000792045
5674000,0.015037226,-0.000786697
5675500,0.015042748,-0.000781789
5677000,0.015048232,-0.000779987
5678500,0.015026066,-0.000800268
5680000,0.015042276,-0.000795378
5681500,0.01505996,-0.00077131
5683000,0.015041134,-0.000773039
5684500,0.015037716,-0.000789361
5686000,0.015052064,-0.000782753
5687500,0.015038982,-0.000784478
5689000,0.01503908,-0.000792098
5690500,0.015044354,-0.000777922
5692000,0.01505265,-0.000785005
5693500,0.015025678,-0.000783297
5695000,0.015051364,-0.000799193
5696500,0.015041058,-0.000790087
5698000,0.015049578,-0.000792027
5699500,0.01505006,-0.000777926
5701000,0.015053564,-0.000781034
5702500,0.015036836,-0.000791762
5704000,0.015043728,-0.000802106
5705500,0.015054292,-0.00080974
5707000,0.01503465,-0.000782799
5708500,0.015044696,-0.000788693
5710000,0.015042808,-0.000789291
5711500,0.015053674,-0.000773146
5713000,0.015055496,-0.000801422
5714500,0.015020688,-0.000796432
5716000,0.015049496,-0.000779981
